IDS,,Classification,Candidate,,,,,,,,(Candidate) How do you think you measure up,,,,,Candidate Preference,,,,,,Partner,,,,,,,,(Partner) How do you think you measure up,,,,,Parterner Preference,,,,,,Correlation,Candidate Propensities,,,
iid,pid,match,gender,age,race,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender_o,age_o,race_o,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,int_corr,imprace,imprelig,date,go_out
247,236,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,24,4,University of Pennsylvania,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,-0.14,1,1,6,4
247,237,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,34,2,UCLA,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.27,1,1,6,4
247,238,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,27,2,Swarthmore College,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,-0.14,1,1,6,4
247,239,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,34,2,Columbia College,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.02,1,1,6,4
247,240,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,26,4,SUNY Binghamton,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.06,1,1,6,4
247,241,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,29,4,Barnard College,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,-0.15,1,1,6,4
247,242,0,1,25,4,Fudan University,10,"200,065","0,0",2,5,10,2,8,4,20,30,10,15,0,25,,26,3,school of social sciences in uruguay,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,-0.01,1,1,6,4
248,234,0,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,22,6,George Mason University,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.23,1,1,4,1
248,235,1,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,23,2,Holy Cross,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.04,1,1,4,1
248,236,0,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,24,4,University of Pennsylvania,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,-0.03,1,1,4,1
248,237,0,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,34,2,UCLA,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.15,1,1,4,1
248,238,0,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,27,2,Swarthmore College,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.14,1,1,4,1
248,239,0,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,34,2,Columbia College,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.15,1,1,4,1
248,240,0,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,26,4,SUNY Binghamton,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,0.09,1,1,4,1
248,241,1,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,29,4,Barnard College,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.17,1,1,4,1
248,242,1,1,27,6,Cornell,8,"92,037","49,841.00",7,5,6,8,8,8,25,15,20,20,15,5,,26,3,school of social sciences in uruguay,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.16,1,1,4,1
249,234,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,22,6,George Mason University,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.3,2,7,3,1
249,235,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,23,2,Holy Cross,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.31,2,7,3,1
249,236,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,24,4,University of Pennsylvania,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.47,2,7,3,1
249,237,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,34,2,UCLA,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,-0.09,2,7,3,1
249,238,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,27,2,Swarthmore College,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.2,2,7,3,1
249,239,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,34,2,Columbia College,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.32,2,7,3,1
249,240,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,26,4,SUNY Binghamton,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.18,2,7,3,1
249,241,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,29,4,Barnard College,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.19,2,7,3,1
249,242,0,1,33,6,Universidad Catolica de Chile,8,"0,0","0,0",7,7,9,7,10,7,22,22,15,15,5,21,,26,3,school of social sciences in uruguay,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.27,2,7,3,1
250,234,0,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,22,6,George Mason University,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.66,1,1,2,1
250,235,0,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,23,2,Holy Cross,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.65,1,1,2,1
250,236,0,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,24,4,University of Pennsylvania,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.39,1,1,2,1
250,237,1,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,34,2,UCLA,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.6,1,1,2,1
250,238,1,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,27,2,Swarthmore College,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.81,1,1,2,1
250,239,0,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,34,2,Columbia College,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.6,1,1,2,1
250,240,1,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,26,4,SUNY Binghamton,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.38,1,1,2,1
250,241,1,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,29,4,Barnard College,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.76,1,1,2,1
250,242,1,1,25,6,Amherst College,6,"0,0","0,0",2,10,9,9,10,10,20,20,20,20,10,10,,26,3,school of social sciences in uruguay,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.67,1,1,2,1
251,234,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,22,6,George Mason University,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,-0.12,2,2,4,1
251,235,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,23,2,Holy Cross,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.11,2,2,4,1
251,236,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,24,4,University of Pennsylvania,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.39,2,2,4,1
251,237,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,34,2,UCLA,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.14,2,2,4,1
251,238,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,27,2,Swarthmore College,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.03,2,2,4,1
251,239,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,34,2,Columbia College,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.37,2,2,4,1
251,240,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,26,4,SUNY Binghamton,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,0.28,2,2,4,1
251,241,0,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,29,4,Barnard College,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,-0.01,2,2,4,1
251,242,1,1,33,6,Hebrew University,7,"0,0","0,0",10,8,10,9,10,9,19,19,19,19,19,5,,26,3,school of social sciences in uruguay,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.44,2,2,4,1
252,273,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,29,2,charles university,10,0,0,2,7,10,5,7,7,30,25,18,18,4,5,0.37,1,1,6,2
252,274,1,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,24,3,UC Berkeley,3,0,0,2,7,7,10,9,9,30,10,20,20,10,10,0.47,1,1,6,2
252,275,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,21,2,Novosibirsk State University,5,630090,0,7,10,7,6,10,10,25,10,25,5,10,25,0.38,1,1,6,2
252,276,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,26,2,UC Berkeley,10,18977,80608,2,7,6,7,10,8,24,16,28,14,8,10,0.34,1,1,6,2
252,277,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,25,2,RPI,10,6098,0,2,4,8,8,8,5,60,20,0,20,0,0,-0.11,1,1,6,2
252,278,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,32,2,umass,5,0,0,2,8,8,8,8,8,25,15,20,25,10,5,0.64,1,1,6,2
252,279,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,25,2,UNLV,10,89014,43844,2,8,9,6,10,7,27,15,28,10,10,10,-0.09,1,1,6,2
252,280,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,25,2,Columbia College,10,7620,0,2,5,9,5,8,6,25,20,30,15,5,5,0.45,1,1,6,2
252,281,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,27,2,MSU,3,430000,0,2,7,8,6,8,5,20,20,20,15,5,20,0.53,1,1,6,2
252,282,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,23,1,University of North Carolina at Charlotte,5,0,0,7,7,9,9,7,10,25,15,20,20,10,10,-0.15,1,1,6,2
252,283,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,27,4,REC,5,1851,0,7,9,9,9,9,9,50,10,10,10,10,10,-0.02,1,1,6,2
252,284,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,27,2,Columbia Business School,8,0,0,6,7,6,7,8,7,25,20,25,20,10,0,0.54,1,1,6,2
252,285,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,24,6,tech school,5,10025,0,7,8,10,10,10,8,20,20,25,25,5,5,0.11,1,1,6,2
252,286,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,22,2,Queens College,2,125438,0,2,3,6,6,7,7,10,15,25,15,15,20,0.11,1,1,6,2
252,287,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,22,4,Connecticut College,13,6320,0,6,7,10,5,7,10,35,40,5,5,7,8,0.5,1,1,6,2
252,288,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,27,2,Emory University,3,21044,53196,2,5,8,7,8,7,20,20,15,25,10,10,0.34,1,1,6,2
252,289,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,28,4,Harvey Mudd College (Physics),8,92064,53229,7,4,9,10,8,8,20,30,10,20,0,20,0.09,1,1,6,2
252,290,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,34,2,University of Paris,10,0,0,2,5,4,5,10,9,30,10,30,10,5,15,0.31,1,1,6,2
252,291,1,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,27,4,Harvard,10,7936,0,4,6,9,7,9,9,20,20,15,15,12,18,-0.16,1,1,6,2
252,292,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,28,1,U of  Michigan,13,10009,25786,7,8,10,8,10,10,20,18,20,17,10,15,0.11,1,1,6,2
252,293,0,0,28,3,Universidad Iberoamericana,13,"11,910","0,0",2,9,9,9,9,10,0,25,25,25,25,0,,28,3,MIT,8,7512,0,7,7,10,9,9,9,23,18,21,18,10,10,0.47,1,1,6,2
253,273,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,29,2,charles university,10,0,0,2,7,10,5,7,7,30,25,18,18,4,5,0.43,1,1,6,6
253,274,1,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,24,3,UC Berkeley,3,0,0,2,7,7,10,9,9,30,10,20,20,10,10,0.5,1,1,6,6
253,275,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,21,2,Novosibirsk State University,5,630090,0,7,10,7,6,10,10,25,10,25,5,10,25,0.29,1,1,6,6
253,276,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,26,2,UC Berkeley,10,18977,80608,2,7,6,7,10,8,24,16,28,14,8,10,0.58,1,1,6,6
253,277,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,25,2,RPI,10,6098,0,2,4,8,8,8,5,60,20,0,20,0,0,0.13,1,1,6,6
253,278,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,32,2,umass,5,0,0,2,8,8,8,8,8,25,15,20,25,10,5,0.68,1,1,6,6
253,279,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,25,2,UNLV,10,89014,43844,2,8,9,6,10,7,27,15,28,10,10,10,0.27,1,1,6,6
253,280,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,25,2,Columbia College,10,7620,0,2,5,9,5,8,6,25,20,30,15,5,5,0.49,1,1,6,6
253,281,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,27,2,MSU,3,430000,0,2,7,8,6,8,5,20,20,20,15,5,20,0.6,1,1,6,6
253,282,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,23,1,University of North Carolina at Charlotte,5,0,0,7,7,9,9,7,10,25,15,20,20,10,10,-0.41,1,1,6,6
253,283,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,27,4,REC,5,1851,0,7,9,9,9,9,9,50,10,10,10,10,10,-0.29,1,1,6,6
253,284,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,27,2,Columbia Business School,8,0,0,6,7,6,7,8,7,25,20,25,20,10,0,0.75,1,1,6,6
253,285,1,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,24,6,tech school,5,10025,0,7,8,10,10,10,8,20,20,25,25,5,5,0.01,1,1,6,6
253,286,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,22,2,Queens College,2,125438,0,2,3,6,6,7,7,10,15,25,15,15,20,0.13,1,1,6,6
253,287,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,22,4,Connecticut College,13,6320,0,6,7,10,5,7,10,35,40,5,5,7,8,0.26,1,1,6,6
253,288,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,27,2,Emory University,3,21044,53196,2,5,8,7,8,7,20,20,15,25,10,10,0.29,1,1,6,6
253,289,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,28,4,Harvey Mudd College (Physics),8,92064,53229,7,4,9,10,8,8,20,30,10,20,0,20,0.13,1,1,6,6
253,290,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,34,2,University of Paris,10,0,0,2,5,4,5,10,9,30,10,30,10,5,15,0.4,1,1,6,6
253,291,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,27,4,Harvard,10,7936,0,4,6,9,7,9,9,20,20,15,15,12,18,0.09,1,1,6,6
253,292,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,28,1,U of  Michigan,13,10009,25786,7,8,10,8,10,10,20,18,20,17,10,15,-0.04,1,1,6,6
253,293,0,0,33,4,Tokyo Womans Christian University,3,"7,024","0,0",2,8,10,9,8,7,25,30,10,10,5,20,,28,3,MIT,8,7512,0,7,7,10,9,9,9,23,18,21,18,10,10,0.38,1,1,6,6
254,273,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,29,2,charles university,10,0,0,2,7,10,5,7,7,30,25,18,18,4,5,0.62,8,3,6,2
254,274,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,24,3,UC Berkeley,3,0,0,2,7,7,10,9,9,30,10,20,20,10,10,0.33,8,3,6,2
254,275,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,21,2,Novosibirsk State University,5,630090,0,7,10,7,6,10,10,25,10,25,5,10,25,0.34,8,3,6,2
254,276,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,26,2,UC Berkeley,10,18977,80608,2,7,6,7,10,8,24,16,28,14,8,10,0.49,8,3,6,2
254,277,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,25,2,RPI,10,6098,0,2,4,8,8,8,5,60,20,0,20,0,0,0.19,8,3,6,2
254,278,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,32,2,umass,5,0,0,2,8,8,8,8,8,25,15,20,25,10,5,0.74,8,3,6,2
254,279,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,25,2,UNLV,10,89014,43844,2,8,9,6,10,7,27,15,28,10,10,10,0.39,8,3,6,2
254,280,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,25,2,Columbia College,10,7620,0,2,5,9,5,8,6,25,20,30,15,5,5,0.48,8,3,6,2
254,281,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,27,2,MSU,3,430000,0,2,7,8,6,8,5,20,20,20,15,5,20,0.52,8,3,6,2
254,282,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,23,1,University of North Carolina at Charlotte,5,0,0,7,7,9,9,7,10,25,15,20,20,10,10,-0.39,8,3,6,2
254,283,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,27,4,REC,5,1851,0,7,9,9,9,9,9,50,10,10,10,10,10,-0.11,8,3,6,2
254,284,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,27,2,Columbia Business School,8,0,0,6,7,6,7,8,7,25,20,25,20,10,0,0.77,8,3,6,2
254,285,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,24,6,tech school,5,10025,0,7,8,10,10,10,8,20,20,25,25,5,5,-0.25,8,3,6,2
254,286,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,22,2,Queens College,2,125438,0,2,3,6,6,7,7,10,15,25,15,15,20,0.11,8,3,6,2
254,287,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,22,4,Connecticut College,13,6320,0,6,7,10,5,7,10,35,40,5,5,7,8,0.29,8,3,6,2
254,288,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,27,2,Emory University,3,21044,53196,2,5,8,7,8,7,20,20,15,25,10,10,0.38,8,3,6,2
254,289,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,28,4,Harvey Mudd College (Physics),8,92064,53229,7,4,9,10,8,8,20,30,10,20,0,20,0.23,8,3,6,2
254,290,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,34,2,University of Paris,10,0,0,2,5,4,5,10,9,30,10,30,10,5,15,0.37,8,3,6,2
254,291,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,27,4,Harvard,10,7936,0,4,6,9,7,9,9,20,20,15,15,12,18,0.09,8,3,6,2
254,292,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,28,1,U of  Michigan,13,10009,25786,7,8,10,8,10,10,20,18,20,17,10,15,0.16,8,3,6,2
254,293,0,0,22,2,University of Maryland/Oxford,7,"80,304","37,240.00",2,8,7,8,10,8,25,7,25,25,8,10,,28,3,MIT,8,7512,0,7,7,10,9,9,9,23,18,21,18,10,10,0.27,8,3,6,2
255,273,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,29,2,charles university,10,0,0,2,7,10,5,7,7,30,25,18,18,4,5,0.19,3,1,7,3
255,274,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,24,3,UC Berkeley,3,0,0,2,7,7,10,9,9,30,10,20,20,10,10,0.28,3,1,7,3
255,275,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,21,2,Novosibirsk State University,5,630090,0,7,10,7,6,10,10,25,10,25,5,10,25,0.3,3,1,7,3
255,276,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,26,2,UC Berkeley,10,18977,80608,2,7,6,7,10,8,24,16,28,14,8,10,0.24,3,1,7,3
255,277,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,25,2,RPI,10,6098,0,2,4,8,8,8,5,60,20,0,20,0,0,0.06,3,1,7,3
255,278,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,32,2,umass,5,0,0,2,8,8,8,8,8,25,15,20,25,10,5,-0.12,3,1,7,3
255,279,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,25,2,UNLV,10,89014,43844,2,8,9,6,10,7,27,15,28,10,10,10,-0.25,3,1,7,3
255,280,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,25,2,Columbia College,10,7620,0,2,5,9,5,8,6,25,20,30,15,5,5,0.13,3,1,7,3
255,281,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,27,2,MSU,3,430000,0,2,7,8,6,8,5,20,20,20,15,5,20,0.18,3,1,7,3
255,282,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,23,1,University of North Carolina at Charlotte,5,0,0,7,7,9,9,7,10,25,15,20,20,10,10,0.36,3,1,7,3
255,283,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,27,4,REC,5,1851,0,7,9,9,9,9,9,50,10,10,10,10,10,-0.16,3,1,7,3
255,284,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,27,2,Columbia Business School,8,0,0,6,7,6,7,8,7,25,20,25,20,10,0,0.31,3,1,7,3
255,285,0,0,26,4,UW Madison,10,"21,701","36,594.00",4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,,24,6,tech school,5,10025,0,7,8,10,10,10,8,20,20,25,25,5,5,-0.25,3,1,7,3
